session_id,session_length
ce38bce9-eea7-4087-97fb-07a7349fc114,0 days 00:42:18
ce408bf3-df99-42e4-8ba5-960ea0518335,0 days 00:56:49
ce42af33-e329-4f1c-8ea1-e3962f34bd25,0 days 00:09:43
ce438a60-b3d1-4892-80da-a5f959e671c9,0 days 00:58:08
ce4ce90e-d5dc-41e4-a03f-bfd111fca389,0 days 00:07:48
ce4dc2a7-10fa-4abe-beab-f6d17ff9ef07,0 days 00:47:32
ce50db6e-36b3-4325-afe1-3a0dbea6b860,0 days 00:02:09
ce536ec0-2cb9-464d-80d5-2a6135cf2e47,0 days 00:00:00
ce598245-309d-4dce-82a6-be40b4dcb93f,0 days 00:31:10
ce624bc3-1b92-4965-aa8f-72326ba5e9d1,0 days 00:22:17
ce62b79c-1ddc-4434-9c11-3f5c4e9529ce,0 days 00:18:16.955251
ce64104c-d9c3-444b-b299-a00ec7c8e874,0 days 00:11:23
ce6b8d2e-dc39-4476-8780-472cb10cb084,0 days 00:08:58
ce6ec5ce-714a-439c-b6e9-3dd884dd7cba,0 days 00:34:38
ce70e1d8-3a12-4ed4-ac59-df3444bc999c,0 days 00:00:00
ce7166e5-fd8f-4076-9a1e-eac5f7dbf34c,0 days 00:02:29
ce7342dc-702a-4579-b949-5c0ac60c4eea,0 days 00:00:51
ce778a4a-85ee-4bb2-aad5-9c424161b1e8,0 days 00:59:06.125509
ce796eb7-c1fb-4310-89d7-3f208ccbd4d3,0 days 00:12:17
ce864c97-5b09-4b59-993b-41e7c394450f,0 days 00:20:41.654770
ce882800-e99b-47a2-833f-54dd035992ff,0 days 00:21:52
ce888fb7-1b5b-498d-ba10-8ea0bda30203,0 days 00:00:25
ce953248-ae9d-4d7b-96ac-e1557fc06ecc,0 days 00:37:56
ce974db7-ccf6-483c-aeb8-e3936db234c6,0 days 00:48:21
ce9c5846-58c9-4fcf-bf40-7166810f878e,0 days 00:20:00
ce9da85b-26df-48ef-bdb5-b643449f6fb2,0 days 00:38:27.468994
cea07a53-efcb-45fb-98a7-69f42065ede7,0 days 00:00:00
cea0f0b0-621b-4ddf-8b23-75ce703e700c,0 days 00:18:12
cea60d44-8ed3-4233-9294-1c6e073155e5,0 days 00:55:17
cead81c2-53db-43d9-bf01-040489c5d9cd,0 days 00:21:24
ceb06e45-b7ce-40b2-b103-1c8bd3c16e35,0 days 00:09:11
ceb4e157-6f3d-420c-b337-92a1169b36c5,0 days 00:13:39
ceb4e839-0aa6-47ab-8871-5cbee2da1b35,0 days 00:00:00
cebe8c21-1fea-4076-a26e-440fc47acf61,0 days 00:31:41.174904
cec064bb-560b-4933-9d64-cdb96a80bd0d,0 days 00:18:42
cec20569-b0ca-43b3-a557-740ef38c3f80,0 days 00:37:39.066781
cec278d7-6ba3-4b56-bd55-df178928c3c2,0 days 00:12:07
cece7ad8-b35f-48b4-afef-06b864d3d7a2,0 days 00:21:29
ced339e3-7ff8-40bb-b23e-0eaa5ed5ef63,0 days 00:17:15.466982
ced4d990-60bc-4d3b-b318-33260e525272,0 days 00:29:13.830974
ced53eed-481e-4a93-9246-08954f1b7d6e,0 days 00:28:10
ced5fa66-b9a7-4c1b-a871-bae135bd0a33,0 days 00:00:00
ced86e7a-7c62-40a9-a83d-5600d2ec79f9,0 days 00:00:00
ced8b3f0-0d69-4daa-b029-7f926b9ca6c0,0 days 00:18:00
cee7876e-0830-4eac-a5e1-764ac69b822f,0 days 00:52:38
ceeb46bb-70e5-4a1e-98c4-48ddb2f04978,0 days 00:27:04
ceec341a-a682-435d-92c5-6c01624e7966,0 days 00:01:07
cef3d5e9-532f-4370-baa0-b3c04c3695dd,0 days 00:55:59
cef495de-dddc-4b54-bf58-e76ab0ff11e4,0 days 00:37:39
cef701a3-2fbf-4893-b044-a1e3389dccf8,0 days 00:32:06
cefb3efb-f551-4cf4-8d0a-e741585f2ba0,0 days 00:00:00
cefee3e8-c979-4351-9543-0d301a5793c8,0 days 00:36:45
cf021f12-7df5-4129-bcd8-4351e663771f,0 days 00:57:26
cf02b475-4ef3-4de1-b9f2-933c86d98e9e,0 days 00:46:19.102324
cf069194-fc76-49fe-b938-2db8ef007407,0 days 00:20:42
cf06a64b-572f-44a0-9521-b04de7ec5d81,0 days 00:48:33
cf111411-f032-405a-8d68-29ea5801e58a,0 days 00:01:41
cf12688a-ae0f-4f21-9730-b291371c8b08,0 days 00:31:15
cf133d51-bc65-48d7-9e33-3376fabaedaf,0 days 00:00:13
cf160196-c395-4878-83b3-e44be44e4ba2,0 days 00:47:53
cf2831e1-fb80-4e56-aa89-5d0ee89c6348,0 days 00:00:00
cf2c36a1-a1bb-49bb-b1ca-5d61771b3140,0 days 00:03:59
cf2c7b85-8a81-45e3-b26b-5e2ed5d69a77,0 days 00:32:25
cf2dfa8e-c61e-49d6-a9f7-b82f4a1cbd2b,0 days 00:54:33.978891
cf32661a-75b2-477d-83a7-a50935357fd4,0 days 00:13:36
cf35f7c2-e3c6-4e16-8bf0-fa0aec6ff8ab,0 days 00:32:16
cf39b095-3c22-450f-a15a-b58f13b7ff51,0 days 00:59:36
cf3ca495-0aed-40f2-832a-10a8c594e389,0 days 00:53:34.521611
cf41d39d-3a65-4e4b-b786-78611b92b075,0 days 00:04:27
cf41ed8c-5143-4282-a630-74e1c615b97f,0 days 00:07:45.492686
cf47c603-cbd7-4c17-8bd6-47c9c0d84298,0 days 00:01:21
cf4bc217-e5fd-479a-bc1a-260fb037e953,0 days 00:00:00
cf4c80be-65a4-4715-81e8-e2c1e8282e83,0 days 00:04:04
cf547f37-09d3-461a-b12c-b7363a978958,0 days 00:40:57
cf56ddbc-0443-4355-8f57-cac6f35d70a3,0 days 00:53:47.093842
cf5a7ef9-d35b-45bd-860b-bd6e8faa7598,0 days 00:30:06.450467
cf636eae-6d86-4f64-bc5e-21aa060f1902,0 days 00:11:22.002783
cf648f7d-6c63-44de-a6a3-2d9471952b82,0 days 00:33:51
cf64f899-dbfc-4a02-9827-049ae4e761b9,0 days 00:53:26
cf6501c8-5ee5-4728-9ccf-c3c979ba085a,0 days 00:00:34
cf694081-6b55-4f01-a5c5-8f1444e8611d,0 days 00:13:56.318581
cf6c6e90-0d1c-4a65-a0a4-779ee122db61,0 days 00:57:27.894866
cf6e0dfa-a0eb-4f57-b399-2ee0c102ec84,0 days 00:00:00
cf71909f-9979-4ea9-bbd6-95e7109e688a,0 days 00:03:23
cf7500e9-3f95-474a-93a7-8dd42864ddd2,0 days 00:02:41
cf775cd2-a3d3-473f-9776-2b20b0bc1321,0 days 00:13:38
cf786394-46b1-42c7-b5b9-f68154544604,0 days 00:37:17
cf792ae6-02f3-41aa-a020-de053df318f8,0 days 00:35:33
cf794a0d-42bd-4f94-b50e-1f12a3863cf0,0 days 00:16:23
cf797acd-8d59-425a-87b2-4e057fd83e9c,0 days 00:08:13.055198
cf818c0e-56dc-4dbd-87d9-e19b550597c6,0 days 00:53:12
cf81d74a-2860-48a8-ae31-e8f7460c4a1e,0 days 00:00:00
cf857872-02a9-4310-a7c6-92aba997302c,0 days 00:11:32
cf8757dc-1430-4f92-b1df-cbeff5bef67b,0 days 00:22:13.453040
cf8806dc-7ec0-41f4-8fd4-f9c2699317bb,0 days 00:45:03.849172
cf8bc725-9df6-435b-811e-94628ed839bb,0 days 00:38:43
cf963994-ac89-4bba-8eba-68e850d6a444,0 days 00:14:50
cf978388-2d0e-493f-a7c4-48f68d9d378f,0 days 00:02:27.535169
cf99a69d-a991-4cd6-943f-1d7209e5668c,0 days 00:00:00
cf9d5511-58cb-4938-9377-771f43dc9eb2,0 days 00:37:06.032694
cfa3457e-e2f7-4f27-9f46-2973db32b630,0 days 00:04:13
cfa4df70-41b9-41ea-8323-f7f829f043e8,0 days 00:00:00
cfa8c611-e83b-495e-b66e-95e9c8abf83a,0 days 00:14:31
cfa9bb4a-0a0a-4fa8-a46a-9ad6a58845b4,0 days 00:03:00.909312
cfba356b-1fec-4f81-9367-8526719a6a07,0 days 00:02:24
cfbbb563-f92a-47cf-a1a8-b2db886739f3,0 days 00:23:48
cfbe5f1e-15ba-4af3-bc85-3c7b8b95ca9e,0 days 00:32:39.038275
cfc93b67-94e1-47a6-bfbe-77116c95c02f,0 days 00:38:48
cfd4f3d4-247f-455c-af5a-570b011f11bd,0 days 00:22:50
cfda0151-8d8e-4555-aafa-1d33ec5d735c,0 days 00:00:00
cfdc7852-883d-4546-a37f-cf8d7703c1b8,0 days 00:45:54.124037
cfde8b4f-8f10-488c-8609-1ac60b5157e1,0 days 00:53:47.876492
cfdf9d33-3914-4d34-a0da-332cddec3e84,0 days 00:16:44
cfe02a9c-1b74-4fb6-9f30-52fa906f0a5d,0 days 00:53:02.552109
cfe2e487-e4df-40db-bea2-6a8818794082,0 days 00:43:33
cfe7dff6-cdaa-4282-bb85-37608f2f5c0e,0 days 00:00:00
cfea6ec3-8c30-451f-b49c-15b22afa330c,0 days 00:57:46
cff0549b-8f34-4c17-a7cd-1b81eb0ffe53,0 days 00:31:47
cff7b335-cb0f-4312-872d-256c437a674c,0 days 00:00:00
cffd3aaf-5351-4e5e-9b17-eee358760857,0 days 00:35:45.171170
cffefcda-5e33-43c6-b8f8-06013c571a77,0 days 00:05:53
d004eac2-557c-4b71-bb30-07c43f6a7e0e,0 days 00:24:39.184647
d007adbd-179e-4142-8600-b2f958027b5f,0 days 00:17:08
d0095a5a-83fe-4d79-b74c-19aced031967,0 days 00:13:34.539954
d00a2370-b440-44a2-bd80-c77f13a00396,0 days 00:17:19
d00a7ae0-3353-42e5-9a29-e0512f7440c9,0 days 00:00:00
d00b46a6-9d3f-416c-9208-8388dd593897,0 days 00:07:26.660216
d00f1cdf-5413-42e6-9adf-868e345565a7,0 days 00:33:13.507371
d010281d-3815-4d79-bc1c-0e4ce7374659,0 days 00:00:00
d012c6fe-c494-4347-9d94-1b69eb6cc36d,0 days 00:12:04
d0135021-1205-4730-9d69-372078e144ee,0 days 00:34:43
d016929b-975f-4efa-8d83-a3271f45b2d6,0 days 00:34:41
d019af67-90a6-4a9f-a3e6-be322fb78e9d,0 days 00:37:00.035840
d01bfa1c-f1b1-4865-9343-6ec962702ad0,0 days 00:29:07
d021cb24-4f84-4608-bb41-bccd53f3ea03,0 days 00:15:55
d025c90b-c4ae-4390-9c2d-3f28b2e68a8d,0 days 00:14:53
d02b9d0b-87cc-4d43-a0ef-eacedd2f02da,0 days 00:00:10
d035a124-4e02-4d69-8f66-36a77d7e9f24,0 days 00:27:55
d035dd6f-28ca-4b86-bb9e-319b3749c8ff,0 days 00:57:05
d0383201-e7a5-42ad-8310-597a434ea1e2,0 days 00:39:52.505284
d0383f4a-da8d-4379-880c-f426429bf2db,0 days 00:29:05
d03b2432-403a-4dd7-97f9-49f66da9e356,0 days 00:00:00
d04413a3-0116-4022-b40e-f578f1edec3c,0 days 00:01:45
d048809b-3a65-4af5-9ed4-91a387479a99,0 days 00:00:00
d04b0516-33d0-4f04-846f-2e628d84b3c3,0 days 00:45:30
d04c892f-fd77-4845-8ed2-d5c82bfadba7,0 days 00:44:54
d05304dc-eedc-4208-8da8-d64ef983c49d,0 days 00:50:20.761396
d053b25f-de70-452c-b431-af8b6d6aabe2,0 days 00:21:11
d056793b-6a4e-4fd6-981b-0902dcac0e8f,0 days 00:00:00
d05b90b7-2341-4de8-a4a0-85128102edaf,0 days 00:39:59
d05b9735-d3e0-410a-b605-3f9bfe34d023,0 days 00:00:00
d05e8605-617b-428f-a6e6-b7a80c5c303d,0 days 00:34:06
d05f665a-d03d-4d3e-9431-f7939a246b46,0 days 00:28:02.335521
d06baf3c-9ff8-4c2d-8e7a-bbffdb7e27a3,0 days 00:20:32
d06cc89e-ef88-456d-8790-46f5b97a5006,0 days 00:00:00
d06d2f89-8ae8-4382-861a-9ae08cf10617,0 days 00:42:04
d06d9c54-db7f-47d3-b40c-9ed0f61de4d2,0 days 00:06:29.981392
d06dd80e-6da0-417c-ace9-8afbe11ccef9,0 days 00:10:18
d06e451c-52ee-4da8-b766-b0e853e72f34,0 days 00:07:04
d070b1a9-c966-41ff-ace8-2d7c482f8b13,0 days 00:39:00.804879
d073b20a-2f67-4402-b5b4-a3dfd6075da7,0 days 00:34:10
d07712f8-71a0-470e-9baf-40954898b782,0 days 00:17:10
d07a23aa-9f4d-4d7d-82ab-2a44077ce7df,0 days 00:42:32.815825
d081562c-c65c-4f6b-adc6-b706c24a2400,0 days 00:19:55
d08274a8-4b66-4b6c-a64d-4442dcfb7b37,0 days 00:35:01
d083d8a2-1903-42c6-a72f-680879918874,0 days 00:23:59
d0848fdf-b823-4881-b08a-c5794d712542,0 days 00:56:24.286823
d08755d4-6490-48e4-bf35-f2aa59a0d1e5,0 days 00:06:58
d08a0cf9-0471-4abd-a959-6397f05f71d2,0 days 00:10:03
d08fdb1c-752d-48d2-bbd6-47bbd52f154a,0 days 00:35:57
d0909448-8ac4-4d87-954d-4914c0d934d0,0 days 00:17:38
d0946c36-d5cb-49dd-ade7-2e98f509e912,0 days 00:48:20
d094be7a-cb1c-4fa6-a95e-3d1dba27a638,0 days 00:22:51.257557
d096e37a-0817-41fd-8536-71af712c9f62,0 days 00:39:46
d0991ef6-9ce5-4425-8b66-5df52483594f,0 days 00:33:52
d09dd1e4-3c82-4057-a2f9-0d09eb49b595,0 days 00:02:08
d09f0e36-8c48-4661-a3ba-542b6fdd6a0b,0 days 00:00:00
d0a1068a-5ae3-430f-9a44-514548d6d338,0 days 00:01:41.366194
d0a99375-0fc9-4914-ab19-96bab420dbfb,0 days 00:00:00
d0addc24-f1b3-4b36-ba3c-ca8e9d46b3e1,0 days 00:14:00
d0b06136-9169-4e41-824a-bcf5aa1b1084,0 days 00:03:58
d0b48687-f06e-4bd8-b125-05eba25d5364,0 days 00:55:06.646406
d0b4b0d5-6d49-4120-8060-8c7a11d7235a,0 days 00:52:39.676957
d0b60a85-b768-4544-bb77-2bc6a5e7a4ba,0 days 00:39:55.057338
d0b7877e-3456-4665-81e2-098b45c902f2,0 days 00:36:23
d0b7bfa6-2859-4356-bff3-3100ba2746a3,0 days 00:02:23
d0c0d983-e0ec-4ce3-ad67-d65dcbe653a7,0 days 00:24:07
d0c25244-5dad-4654-b78c-0808f33414ff,0 days 00:49:45.763434
d0c6aab5-d94b-47ce-ba6d-827d711048bf,0 days 00:10:45.939173
d0c81403-2395-4661-aab1-6f3e20d1a8ac,0 days 00:54:12.582460
d0c953cc-9e8c-464b-a396-585fb51fba19,0 days 00:36:09.137657
d0ccc9f6-5008-4365-a9c0-de899590b4fa,0 days 00:15:00
d0ccf0bc-9267-42b7-bf00-a77fae6fe416,0 days 00:27:06
d0cd787f-6843-4681-95d7-3e3da6091d9f,0 days 00:00:00
d0ce44b5-b653-4564-be33-54048dff69f2,0 days 00:54:32
d0cf81b8-12c3-4775-b812-2dd78c84a329,0 days 00:05:36
d0d0ffdd-cf3f-4e83-8ced-ee9970c1cd3b,0 days 00:00:00
d0d22217-9e85-42ec-873b-855bc573ade1,0 days 00:42:12
d0dbee63-62e1-48c0-a221-a85bec35fd3d,0 days 00:38:22
d0dc90d2-1886-41f7-b33c-51c7910354c4,0 days 00:32:38
d0dcafed-eda0-4b89-bbcd-a60997d3d492,0 days 00:21:44
d0dd488b-8a5a-408c-a824-9c5f7d63b68e,0 days 00:22:21.055342
d0de8260-46f1-41b5-8990-dcfd91827d59,0 days 00:57:10.667193
d0df38d5-e48e-420c-b319-431ad7d1ae31,0 days 00:52:40
d0df9dfc-e812-4297-ba9d-ed778424c443,0 days 00:00:00
d0e00df1-348e-483d-9c5a-7f0ab6235901,0 days 00:21:38
d0e1122e-7ae4-4279-af61-908447cfb653,0 days 00:08:36.343945
d0e7f891-ea32-4d7d-9824-9fd5b8bc0360,0 days 00:17:28.116588
d0e91c1a-412f-47dd-8503-c0acc836f903,0 days 00:56:08
d0e9c248-97ff-4ea8-89e2-4deadc82e7fb,0 days 00:00:00
d0e9d3ba-adab-4759-81df-12927ec228f9,0 days 00:06:31
d0ee591c-286e-428c-8013-f1f9e0a458e9,0 days 00:38:53
d0efe38b-90c7-48be-939a-61dcfb3beb35,0 days 00:57:24
d0f45cdb-0112-4fac-a908-47d3b1df9c80,0 days 00:01:56.841590
d0f484e2-eb1c-49ed-9782-b2b15f8fdcf8,0 days 00:10:18.968724
d0f5da47-1122-4a18-a3f0-9e2b2c2c7c7f,0 days 00:48:24
d0fa73a4-b6f7-420d-ad78-86dc86a30d27,0 days 00:05:24
d0ff7b71-efe4-4b3d-8473-ae5cd7f4cf60,0 days 00:13:17
d106065c-acbe-4314-8dba-01bfda742efa,0 days 00:09:08
d106dc18-b6bb-49d3-a901-ae193125573b,0 days 00:06:08
d107ee93-aff3-42bb-b539-2065dfb36bc1,0 days 00:00:00
d108c802-d66b-4e50-9be8-b2839f218b35,0 days 00:35:33
d10a06ee-8f81-4d0d-b043-cb04320644d8,0 days 00:00:45
d10b03d0-ca75-474e-ba74-c32df3692081,0 days 00:49:38.163408
d10b3f67-e858-475b-85bc-47e39008510a,0 days 00:23:52.926881
d10f7eec-5254-43de-baaa-783c88093d56,0 days 00:00:00
d110acd7-3043-4260-83ad-c05cf9bb017f,0 days 00:56:42
d1138ff4-0e7c-487c-9d93-0e972b4e23c1,0 days 00:04:00
d1169826-1139-48db-aacd-3df4f005155b,0 days 00:39:47
d117b8bd-3b1c-444c-975d-bd92b770cdff,0 days 00:29:01
d119a20a-6489-47a1-b387-cc62b89a8998,0 days 00:17:57
d11ad200-9070-45be-be24-499c9967e466,0 days 00:00:00
d11bc551-3a40-4d25-bdc8-ae085d4779e8,0 days 00:03:16.845512
d11e5b4b-802e-4dae-b6fd-a4796b0336b3,0 days 00:00:00
d11e9953-2971-4d18-be76-5d5c976d16a5,0 days 00:57:44.551522
d11fff5f-973e-4d20-8ed4-6de84e36e118,0 days 00:12:35
d120e41c-9635-468e-af33-1c961b4945c8,0 days 00:12:15.539750
d12314bb-7252-4264-9694-1d8c6258e6c7,0 days 00:10:19.925301
d12520f0-2f23-4f14-b813-d58335a2740c,0 days 00:00:00
d1294d1b-4964-499a-9e47-d01a3d906175,0 days 00:02:48
d12b2be1-f445-44ee-a819-cff161364378,0 days 00:54:49
d12bdb1f-15b5-412f-b04c-a2209dcea139,0 days 00:32:55.450088
d12c39a6-9d5c-4e3d-a2aa-538bdb9c204b,0 days 00:08:23
d12f9e20-0cdb-471f-9238-2c7223ada496,0 days 00:28:04.483150
d13dbe5d-fcba-4831-aca3-077ca2723ee1,0 days 00:51:31
d140a01d-a0de-4816-adbe-9a76474993a9,0 days 00:12:57.372711
d142955b-9dcd-41d1-a213-309a7aeabf7e,0 days 00:15:43.019585
d1441620-8975-4164-a2da-5c70a1a8c4be,0 days 00:05:19
d1449ef0-7037-4d29-aa43-dcf55c07738b,0 days 00:23:49
d1462b54-5cc3-4429-b5ea-e161234f33d1,0 days 00:00:00
d1465682-c2d2-4cdb-9809-83f672a28bb9,0 days 00:03:21
d148d849-f5b9-45cd-8246-2bc4cbabe7b2,0 days 00:12:08.038630
d14d4f90-0bf6-4ffe-8d02-d485d0e25550,0 days 00:00:36
d14e0c6c-79e1-43cc-9cce-c877f176a339,0 days 00:00:00
d14e0ccc-6a0c-4ab0-a2dc-69b08dc3c1d9,0 days 00:20:19
d152edc3-9fda-4070-ad7f-02d6e8475d43,0 days 00:03:18
d1578133-9d98-49a3-9124-66e8060ad8ab,0 days 00:00:00
d157bc7f-0b7b-4757-98b8-2fb25bcc64ec,0 days 00:00:00
d157e7c4-bc62-4132-9486-0ae8131ec4ba,0 days 00:00:00
d15a89e7-70d8-40a5-be59-5b7c663aa377,0 days 00:33:06
d15bc412-5f7a-439c-941a-9f685c803574,0 days 00:00:00
d15ff74f-e9f1-4db0-8270-8300db142c90,0 days 00:11:19
d16004ca-6e59-41b7-830f-7a40dda188af,0 days 00:04:54
d160d699-40a4-497f-a432-a4e777b58158,0 days 00:00:00
d161d55a-3c4e-4240-aa33-fce2b807d310,0 days 00:45:28.606573
d1638dd8-f30a-4ca2-a293-efd1226a43d4,0 days 00:00:00
d1645284-82f0-4482-a5af-f343db3124f5,0 days 00:18:58.428808
d167e4d4-f210-4dd4-ac1f-73fea8576f62,0 days 00:01:49
d1683d72-8a1d-4bd5-96e9-a16c8f40a890,0 days 00:00:00
d16d0edf-9a8a-4d27-87ad-92decd16a89b,0 days 00:04:55
d16e245f-26cc-4121-b605-7981d761fb32,0 days 00:00:00
d170abd1-e957-466e-8967-b079fd8cce4a,0 days 00:48:17
d172f5d8-ddb4-4ff8-8abd-cf74eb066be0,0 days 00:21:46
d177aeec-c204-4ec6-a699-45f7f52c119b,0 days 00:51:45.031220
d178ff27-6272-4d5f-8c78-5260e0884be9,0 days 00:00:00
d179c5cb-96e1-4a9b-a165-efa73f8d071b,0 days 00:00:00
d17cb099-58ad-4140-a4f4-ea3fe5086be2,0 days 00:24:40
d17cbc55-1fb2-4de0-a5b6-a12f9a7417f9,0 days 00:37:27
d1813d9d-fcbb-4010-9ca3-e7abe191f925,0 days 00:06:41
d181b3d1-e67b-4d6f-8b75-4150f70ac913,0 days 00:00:00
d183fa01-277b-4bd5-a8ed-45403bc14f55,0 days 00:10:09
d187ec7a-3ccb-4116-a703-b9b80fde9da2,0 days 00:47:47.926411
d18a6506-4073-4b48-b403-e43907d6406b,0 days 00:00:00
d1905ee4-43ed-4518-994d-f229a951389c,0 days 00:08:51
d1930dfb-ffe3-498f-acbe-8e63e3ca0a5f,0 days 00:12:25.146044
d19cde44-76ef-4419-864a-a9b77865977f,0 days 00:15:23.531196
d1a60d01-a761-4b96-ae60-9d6aab3eb69f,0 days 00:34:19
d1a6e7cb-06e3-433b-bee9-d85dfac42919,0 days 00:38:45
d1a742f8-948e-4f96-83b1-a3ca7dd5e65f,0 days 00:05:32
d1a96566-6102-4689-b453-e64e82975f32,0 days 00:00:00
d1ab287b-0195-4fcd-a384-6a9fadf2ee3b,0 days 00:00:00
d1ac87e9-50e2-4d74-b633-2549e23172ec,0 days 00:00:04
d1af6233-eecf-498c-863d-07c22648c4c0,0 days 00:00:00
d1af9f0d-dedb-42af-b5b2-e8078d3a6b88,0 days 00:02:05.884900
d1b0bfd0-0f31-49fe-8216-964a67fdd4a2,0 days 00:29:39.980078
d1b1cbdd-7ec1-4ec0-9448-dca5be9ae8e7,0 days 00:26:06
d1b3f3e3-2bbe-408d-9511-4232ab9dcec1,0 days 00:28:36
d1b54144-3eed-46f4-b954-17971b90fb65,0 days 00:34:20.108887
d1b695ad-ba02-4bd7-9337-54f3c268f22b,0 days 00:29:25
d1bd6409-0b67-4537-b7ad-34b74fa8d867,0 days 00:46:42.664636
d1bdbeca-ade7-46e9-a9ce-8d99cb0422ad,0 days 00:00:00
d1c1be9b-e650-4394-9a35-e36fe475a020,0 days 00:00:00
d1c1da80-00e8-45b3-b7a4-0a76882a5630,0 days 00:00:00
d1c4479d-1b8b-4eb7-bf86-7458d088de98,0 days 00:49:56
d1c6b291-7413-4af8-aa78-f091aaa7b288,0 days 00:01:56
d1c775af-a31b-405c-ab4c-a419511d15fb,0 days 00:13:02
d1d12bfc-27d2-4925-adaf-e5b77ac73faa,0 days 00:09:32
d1d1369c-e609-4bc8-8419-bcd60873b803,0 days 00:21:07.518609
d1d2875f-bf02-4698-a06a-7b8138a2d180,0 days 00:52:32.294804
d1dc1cf2-7fd1-4ff4-a0bc-465649ea0444,0 days 00:18:50.255576
d1ddafb1-0d20-4609-bc42-da59f1876b98,0 days 00:00:00
d1dde289-3842-4e66-8b2b-a330f2712760,0 days 00:48:52
d1de1cc6-c66b-4ef2-beb3-d3e92719ba17,0 days 00:01:51
d1de6b5b-6e46-4f50-b3b6-76f7126cdf9e,0 days 00:10:22
d1e45f87-7da7-4eab-88e0-f5883c56aad5,0 days 00:02:05
d1e6af28-b35c-4e24-9f0a-dfb92e461b50,0 days 00:06:50
d1ecda5e-5bde-47cc-9c62-074fd2ba24ea,0 days 00:31:32.184800
d1eeb001-7fbf-4804-bb22-6a92998b4774,0 days 00:20:00.231057
d1f3c433-6ec1-4688-bd90-85dd500cbeb7,0 days 00:14:17.225312
d1f532fb-0978-4c72-b6dd-63b5da194877,0 days 00:00:26
d1f5d627-cbdb-4a8f-925c-ad98250985b8,0 days 00:07:25
d203a594-c342-47e4-90a0-e091247ab174,0 days 00:00:39
d2081f44-1fdf-4d93-a10b-564643781bce,0 days 00:21:42
d208c3df-be45-4c6a-acfd-80f82690513b,0 days 00:09:48.660965
d209c1ed-9467-433e-bd8d-a3011d64ea14,0 days 00:29:51
d20a404b-39f6-49cf-b4e9-ba03f77611d2,0 days 00:24:49
d20bccdd-144d-4708-bc59-aac8b562ab86,0 days 00:30:58.587695
d20c8c4b-98ed-4ec4-89b2-bbccd026b467,0 days 00:44:13
d20cae0c-2cb5-4c51-bc2f-13c91f557527,0 days 00:08:59
d2100a16-7a53-4470-98bf-4cb9ddc2790e,0 days 00:19:49.761660
d210c59b-9fdb-4a36-8945-86068c1ffeec,0 days 00:00:00
d224fbeb-048c-4e9a-8a47-76f337f1ef4b,0 days 00:30:49
d2279401-ba16-4942-a438-36c9bcae1ee7,0 days 00:22:35
d22c3ddd-4aa1-49b0-8a7d-e220ba47c202,0 days 00:30:44
d23d0bd5-d930-4d06-8e92-3e93273e896d,0 days 00:17:38
d246cdf1-9f0c-41bf-88ba-a23586bcf9e0,0 days 00:52:14.614031
d24d4b81-7c12-4760-84be-8ddf97c49f4d,0 days 00:43:13.702399
d24e7f29-7742-4ba3-a502-9630f4b42585,0 days 00:49:45
d24fae77-4b9b-4a20-b68a-49cf06a31d8b,0 days 00:08:01.842615
d250a58f-97a1-4f0c-b317-d8a283cecf97,0 days 00:01:44
d252f027-11d0-4920-b916-7169c91b9a26,0 days 00:31:12
d253e3bc-3bf7-442e-9ddd-b772d1c3c8a8,0 days 00:37:02.113953
d2542734-4d44-48dc-a7e4-6b64fba71cb0,0 days 00:16:28
d2599a7c-73a0-4b32-bf0d-14c95b254375,0 days 00:47:39
d25cae4f-8794-4b9b-80f4-650e27f16183,0 days 00:25:02
d264a57a-f982-4f62-9947-308a8e7ac860,0 days 00:19:50
d26b70af-a23a-415d-a38a-78d5da73a47b,0 days 00:50:04
d26e3af4-9450-42e1-af5a-d93727b2d1b4,0 days 00:45:44.118556
d26e4405-d6a4-4bb8-8f71-f0494b565d18,0 days 00:13:29
d26f318b-b501-4f7f-9adc-fc941145c8ec,0 days 00:02:01
d2748234-839b-40a7-b449-abb73bf4e794,0 days 00:00:00
d27bf9de-4a23-4461-be16-d452923bfb70,0 days 00:00:00
d280cf34-5c2f-4cb1-8cf0-f4ef3d8ee668,0 days 00:37:41
d281e52d-f92a-488c-ae0b-5295833a709a,0 days 00:00:00
d28228a7-18e5-4a0d-9ff6-e99beda0b180,0 days 00:46:41
d286ca19-1a18-4c9c-b00a-fef459e5d882,0 days 00:20:40
d288f517-101d-41b9-8c60-e3b62ae93ae0,0 days 00:15:32
d292baa1-6790-41aa-bcc5-39d2c8c86019,0 days 00:57:39.974474
d292d8a3-f80d-46e6-b072-ca116031b2e9,0 days 00:01:37
d293c517-9a2e-43a5-92fd-92e69de3f0ea,0 days 00:54:01
d294c2a7-e5c6-4d24-9219-75781437dae2,0 days 00:08:44
d2978e18-f4af-486b-9f6f-afe01faa246e,0 days 00:34:45.423022
d2981c53-d4b2-42f9-9732-34585ab1c4d1,0 days 00:01:46.250557
d298fbe6-f1eb-4f1a-9d18-11183aca4b10,0 days 00:30:39
d29da4be-db05-4568-a248-5b7abe845d97,0 days 00:37:44
d29ffedf-dd55-47e8-b5de-29be5007ebde,0 days 00:55:02.758796
d2a1e3d1-f0d4-4376-8eca-ed1ffe41512b,0 days 00:09:46
